,sum,Price
2017-04-24,-0.3639600961185445,137283.0
2017-04-25,-0.002855506866842229,140115.0
2017-04-26,-0.004309802613042585,142180.0
2017-04-27,-0.0016634705892909429,148531.0
2017-04-28,-0.0005011199209019492,147757.0
2017-04-29,-0.0011442837691525221,146668.0
2017-04-30,-0.002258398368934039,147368.0
2017-05-01,-0.002884623827887539,156053.0
2017-05-02,-0.004427154773000532,160380.0
2017-05-03,-0.0016249992297786696,168757.0
2017-05-04,-0.002580127420333877,180000.0
2017-05-05,-0.0017228961600739422,172305.0
2017-05-06,-9.406183182364107e-05,175887.0
2017-05-07,-0.004164236439034158,176601.0
2017-05-08,-0.0015550092240871965,174375.0
2017-05-09,-0.0031604768307695557,195542.0
2017-05-10,-0.003555824262328499,203548.0
2017-05-11,-0.0011828396781888135,210125.0
2017-05-12,-0.0011174470215027325,197841.0
2017-05-13,-0.002726350809912189,201502.0
2017-05-14,-0.001914215256051098,202196.0
2017-05-15,-0.004302365908390981,200102.0
2017-05-16,-0.004864814704117452,203828.0
2017-05-17,-0.0015056942995570915,220621.0
2017-05-18,-0.002870830658507309,221809.0
2017-05-19,-0.0035621251510193127,224118.0
2017-05-20,-0.004649209026370719,231959.0
2017-05-21,-0.0018574357644091624,226666.0
2017-05-22,-0.0026636832320994413,249444.0
2017-05-23,-0.0022812799491662163,254475.0
2017-05-24,-0.0035031397292281273,286397.0
2017-05-25,-0.00385761846189374,269662.0
2017-05-26,-0.003714523110554103,260017.0
2017-05-27,-0.004172954117654559,252700.0
2017-05-28,-0.002730534462241785,249256.0
2017-05-29,-0.001543652896932459,264010.0
2017-05-30,-0.003470221349242955,267155.0
2017-05-31,-0.002618150476160144,262456.0
2017-06-01,-0.28038996717869624,271102.0
2017-06-02,-0.3706069702748178,278197.0
2017-06-03,-0.3746548176109855,282821.0
2017-06-04,-0.3806622952748248,296356.0
2017-06-05,-0.3715414690130416,304546.0
2017-06-06,-0.3692166747430712,320283.0
2017-06-07,-0.38067239960579297,320347.0
2017-06-08,-0.36765652595973664,317275.0
2017-06-09,-0.3820105610963692,321900.0
2017-06-10,-0.3825957550111472,324000.0
2017-06-11,-0.3648157241384909,332419.0
2017-06-12,-0.3822198733724839,309888.0
2017-06-13,-0.3876622558663235,320694.0
2017-06-14,-0.3848552797047064,308614.0
2017-06-15,-0.3866301054057535,284375.0
2017-06-16,-0.3722480277958065,279492.0
2017-06-17,-0.3645742249401269,291365.0
2017-06-18,-0.3781702331923016,274511.0
2017-06-19,-0.3650185311376482,299208.0
2017-06-20,-0.3718825546093909,303346.0
2017-06-21,-0.3572556869084821,295047.0
2017-06-22,-0.3810781210560884,306815.0
2017-06-23,-0.3646485596894879,311033.0
2017-06-24,-0.3744737158269581,292514.0
2017-06-25,-0.3825061019437154,286639.0
2017-06-26,-0.3774055826227684,281862.0
2017-06-27,-0.3792709340291388,286869.0
2017-06-28,-0.3732732442205777,291532.0
2017-06-29,-0.3614568990618261,286974.0
2017-06-30,-0.3728611045304751,280741.0
2017-07-01,-0.3700622903347869,284340.0
2017-07-02,-0.384153590680433,284630.0
2017-07-03,-0.36899392072859494,296100.0
2017-07-04,-0.3627196122797994,295330.0
2017-07-05,-0.3668831941798245,294032.0
2017-07-06,-0.3819043842643039,296418.0
2017-07-07,-0.37424671741206017,293044.0
2017-07-08,-0.376406407801821,295715.0
2017-07-09,-0.3876149100796872,291868.0
2017-07-10,-0.3740145989640005,273789.0
2017-07-11,-0.3835198774281978,269523.0
2017-07-12,-0.3816307801955757,281466.0
2017-07-13,-0.38098007118071503,281324.0
2017-07-14,-0.3710264378377273,255488.0
2017-07-15,-0.38351217839990703,230953.0
2017-07-16,-0.3767097845128805,209170.0
2017-07-17,-0.38854072241298654,245463.0
2017-07-18,-0.386493930488892,263120.0
2017-07-19,-0.3984612323123671,256132.0
2017-07-20,-0.3857998516025317,301981.0
2017-07-21,-0.3731262741813216,289944.0
2017-07-22,-0.0006090436521611531,293762.0
2017-07-23,-0.3927021297415803,296284.0
2017-07-24,-0.3822041487614339,303279.0
2017-07-25,-0.0010562160443953448,284481.0
2017-07-26,-0.3737992607534185,274417.0
2017-07-27,-0.3777671916782745,293883.0
2017-07-28,-0.3810881252920649,306935.0
2017-07-29,-0.3585193834254144,294359.0
2017-07-30,-0.3779772409309208,298744.0
2017-07-31,-0.37914549532799335,315083.0
2017-08-01,-0.31448656841356104,314656.0
2017-08-02,-0.3804345599976008,306007.0
2017-08-03,-0.3715961293303893,304985.0
2017-08-04,-0.3639118072744237,310886.0
2017-08-05,-0.3542875777498766,329884.0
2017-08-06,-0.3565817068478716,330195.0
2017-08-07,-0.3645766089268873,406790.0
2017-08-08,-0.3614678949553988,379813.0
2017-08-09,-0.3765304325486866,378630.0
2017-08-10,-0.3644171941148502,373256.0
2017-08-11,-0.3596589581914344,407736.0
2017-08-12,-0.35984829714632793,409442.0
2017-08-13,-0.3641618233400799,424424.0
2017-08-14,-0.3770720245362891,464508.0
2017-08-15,-0.3764474094874638,457008.0
2017-08-16,-0.3698361251059747,474494.0
2017-08-17,-0.38493306223956736,470166.0
2017-08-18,-0.3756101209924766,472613.0
2017-08-19,-0.3733497791421855,447091.0
2017-08-20,-0.3784039762972122,456978.0
2017-08-21,-0.3674737744502968,440101.0
2017-08-22,-0.3700267391265088,446019.0
2017-08-23,-0.35906125158079377,453553.0
2017-08-24,-0.3628608136318789,468366.0
2017-08-25,-0.37186435965966136,478010.0
2017-08-26,-0.3698570142019205,514764.0
2017-08-27,-0.3574437049329775,469661.0
2017-08-28,-0.3716963628919645,477876.0
2017-08-29,-0.37473343372929857,503658.0
2017-08-30,-0.3556124100642689,505626.0
2017-08-31,-0.3597794979531287,522489.0
2017-09-01,-0.35424250470244706,542277.0
2017-09-02,-0.3698391812459411,499205.0
2017-09-03,-0.3855300074017069,509136.0
2017-09-04,-0.3832031449653278,462501.0
2017-09-05,-0.3853201300457097,485331.0
2017-09-06,-0.38687690434689104,500224.0
2017-09-07,-0.3830694289656094,505435.0
2017-09-08,-0.36925528386678697,448511.0
2017-09-09,-0.23789232879011635,443040.0
2017-09-10,-0.3762066788669466,425296.0
2017-09-11,-0.3778128673770617,455000.0
2017-09-12,-0.3793023668294952,448767.0
2017-09-13,-0.3820678373401049,439264.0
2017-09-14,-0.38314740141584175,342929.0
2017-09-15,-0.3907881355488591,411332.0
2017-09-16,-0.37970314689476825,421285.0
2017-09-17,-0.3956646160790605,403502.0
2017-09-18,-0.3814323606845383,455084.0
2017-09-19,-0.3752175718715925,436101.0
2017-09-20,-0.3683275143636185,438642.0
2017-09-21,-0.3660768544778965,415909.0
2017-09-22,-0.34516365238257285,394294.0
2017-09-23,-0.3523217983594994,416338.0
